wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
510.028	1345.695	1415.351	1448.016	0.975	1411.127	1374.597	0.113	510.028	0.113	0.000	0.000
510.227	1329.285	1409.412	1447.735	0.975	1403.345	1370.053	0.113	510.227	0.113	0.000	0.000
510.426	1342.674	1419.908	1457.616	0.975	1415.658	1378.602	0.113	510.426	0.113	0.000	0.000
510.624	1341.676	1416.529	1452.317	0.975	1409.770	1380.576	0.113	510.624	0.113	0.000	0.000
510.823	1346.360	1419.934	1461.507	0.975	1413.150	1386.810	0.113	510.823	0.113	0.000	0.000
511.021	1344.133	1415.274	1451.165	0.975	1401.092	1369.841	0.113	511.021	0.113	0.000	0.000
511.220	1339.807	1421.111	1448.400	0.975	1411.409	1365.921	0.112	511.220	0.112	0.000	0.000
511.418	1331.333	1411.665	1447.120	0.975	1403.217	1371.410	0.112	511.418	0.112	0.000	0.000
511.617	1347.205	1419.089	1453.136	0.975	1419.985	1376.538	0.112	511.617	0.112	0.000	0.000
511.815	1335.685	1410.769	1447.581	0.975	1411.844	1374.685	0.112	511.815	0.112	0.000	0.000
512.014	1345.029	1421.188	1449.808	0.976	1416.606	1377.071	0.112	512.014	0.112	0.000	0.000
512.213	1335.148	1413.354	1447.300	0.976	1400.299	1368.947	0.112	512.213	0.112	0.000	0.000
512.411	1345.592	1422.801	1454.647	0.976	1419.345	1378.825	0.112	512.411	0.112	0.000	0.000
512.610	1336.172	1416.452	1450.064	0.977	1410.999	1373.156	0.112	512.610	0.112	0.000	0.000
512.808	1348.331	1423.441	1449.706	0.977	1417.783	1384.419	0.112	512.808	0.112	0.000	0.000
513.007	1343.570	1421.674	1457.360	0.977	1416.145	1384.827	0.112	513.007	0.112	0.000	0.000
513.206	1340.882	1421.086	1456.720	0.978	1410.462	1377.388	0.112	513.206	0.112	0.000	0.000
513.404	1338.271	1417.655	1449.245	0.978	1405.419	1376.413	0.112	513.404	0.112	0.000	0.000
513.603	1339.935	1421.598	1454.621	0.978	1408.542	1385.985	0.112	513.603	0.112	0.000	0.000
513.801	1335.608	1410.129	1450.448	0.978	1410.718	1377.986	0.112	513.801	0.112	0.000	0.000
514.000	1341.829	1426.589	1457.437	0.977	1416.503	1382.324	0.112	514.000	0.112	0.000	0.000
514.198	1325.317	1408.132	1435.268	0.977	1396.075	1366.928	0.112	514.198	0.112	0.000	0.000
514.397	1339.602	1414.276	1458.359	0.977	1417.553	1376.896	0.112	514.397	0.112	0.000	0.000
514.596	1340.165	1411.511	1455.543	0.977	1411.306	1363.063	0.112	514.596	0.112	0.000	0.000
514.794	1347.691	1420.087	1452.496	0.976	1413.713	1381.350	0.112	514.794	0.112	0.000	0.000
514.993	1332.562	1413.687	1456.362	0.976	1407.723	1370.257	0.112	514.993	0.112	0.000	0.000
515.191	1349.714	1427.537	1455.107	0.975	1422.647	1382.478	0.112	515.191	0.112	0.000	0.000
515.390	1326.188	1412.689	1445.815	0.975	1403.755	1374.204	0.112	515.390	0.112	0.000	0.000
515.589	1346.872	1426.410	1453.699	0.975	1417.118	1377.366	0.112	515.589	0.112	0.000	0.000
515.787	1334.175	1417.476	1453.136	0.976	1414.071	1376.195	0.112	515.787	0.112	0.000	0.000
515.986	1349.663	1421.137	1466.090	0.976	1420.062	1375.342	0.112	515.986	0.112	0.000	0.000
516.184	1338.808	1417.399	1458.256	0.976	1420.010	1374.123	0.112	516.184	0.112	0.000	0.000
516.383	1334.994	1419.498	1444.740	0.975	1405.956	1373.643	0.112	516.383	0.112	0.000	0.000
516.582	1341.548	1426.205	1450.781	0.976	1409.847	1376.687	0.112	516.582	0.112	0.000	0.000
516.780	1343.442	1425.770	1455.440	0.976	1414.609	1384.776	0.112	516.780	0.112	0.000	0.000
516.979	1332.588	1420.446	1455.722	0.977	1416.503	1370.451	0.112	516.979	0.112	0.000	0.000
517.178	1342.085	1418.833	1463.555	0.977	1424.490	1375.128	0.112	517.178	0.112	0.000	0.000
517.376	1331.410	1408.132	1447.044	0.977	1410.231	1375.778	0.112	517.376	0.112	0.000	0.000
517.575	1341.215	1423.927	1458.973	0.977	1408.542	1385.177	0.112	517.575	0.112	0.000	0.000
517.773	1333.304	1417.758	1450.807	0.976	1411.050	1376.617	0.112	517.773	0.112	0.000	0.000
